"Longitude","Latitude","HabitatSuitability"
49.125,30.125,0.00283924653194845
49.375,30.125,0.0139711340889335
49.875,30.125,0.974851965904236
48.375,29.875,1.91055096365744e-06
48.625,29.875,4.29823630838655e-05
48.875,29.875,0.000495959189720452
49.125,29.875,0.00221915962174535
49.375,29.875,0.0216066278517246
49.625,29.875,0.858877241611481
49.875,29.875,0.993353843688965
50.125,29.875,0.999216377735138
32.375,29.625,1
32.625,29.625,1
48.375,29.625,0.000149995379615575
48.625,29.625,0.000486285658553243
48.875,29.625,0.00150413333903998
49.125,29.625,0.00447939475998282
49.375,29.625,0.771227538585663
49.625,29.625,0.998138606548309
49.875,29.625,0.999682486057281
50.125,29.625,0.999856054782867
50.375,29.625,0.99993222951889
32.625,29.375,1
34.875,29.375,0.99999737739563
47.875,29.375,0.00277650891803205
48.125,29.375,0.00273214024491608
48.375,29.375,0.00231432379223406
48.625,29.375,0.00207008724100888
48.875,29.375,0.00680857989937067
49.125,29.375,0.969658195972443
49.375,29.375,0.999172270298004
49.625,29.375,0.999840259552002
49.875,29.375,0.99992561340332
50.125,29.375,0.999952495098114
50.375,29.375,0.999966263771057
50.625,29.375,0.999978721141815
32.875,29.125,1
34.875,29.125,0.99999612569809
48.375,29.125,0.00295261177234352
48.625,29.125,0.00324083934538066
48.875,29.125,0.0517160706222057
49.125,29.125,0.998503267765045
49.375,29.125,0.999849319458008
49.625,29.125,0.999932289123535
49.875,29.125,0.999955534934998
50.125,29.125,0.999971151351929
50.375,29.125,0.999977350234985
50.625,29.125,0.999984979629517
32.875,28.875,0.999999940395355
33.125,28.875,0.999999940395355
48.375,28.875,0.0058508119545877
48.625,28.875,0.123132832348347
48.875,28.875,0.993400931358337
49.125,28.875,0.999859392642975
49.375,28.875,0.99991250038147
49.625,28.875,0.999941110610962
49.875,28.875,0.999958992004395
50.125,28.875,0.999965131282806
50.375,28.875,0.99996554851532
50.625,28.875,0.999978601932526
32.875,28.625,0.999999940395355
33.125,28.625,0.99999988079071
34.625,28.625,0.999982476234436
48.625,28.625,0.133407339453697
48.875,28.625,0.997461974620819
49.125,28.625,0.999860823154449
49.375,28.625,0.999919414520264
49.625,28.625,0.999936759471893
49.875,28.625,0.999951422214508
50.125,28.625,0.999955952167511
50.375,28.625,0.999953806400299
50.625,28.625,0.999965190887451
50.875,28.625,0.999982118606567
33.125,28.375,0.999999046325684
33.375,28.375,0.999998509883881
34.625,28.375,0.999981760978699
48.625,28.375,0.0338008515536785
48.875,28.375,0.60005509853363
49.125,28.375,0.996113419532776
49.375,28.375,0.999868869781494
49.625,28.375,0.999951899051666
49.875,28.375,0.999956011772156
50.125,28.375,0.999948740005493
50.375,28.375,0.999949157238007
50.625,28.375,0.999948441982269
50.875,28.375,0.999963283538818
51.125,28.375,0.999988496303558
33.375,28.125,0.999997317790985
33.625,28.125,0.999996066093445
48.625,28.125,0.042684193700552
48.875,28.125,0.108312740921974
49.125,28.125,0.793406248092651
49.375,28.125,0.99932599067688
49.625,28.125,0.999943435192108
49.875,28.125,0.999971151351929
50.125,28.125,0.999968409538269
50.375,28.125,0.999955832958221
50.625,28.125,0.999944269657135
50.875,28.125,0.99994695186615
51.125,28.125,0.999973595142365
33.625,27.875,0.999989569187164
33.875,27.875,0.999991238117218
34.375,27.875,0.999955296516418
34.625,27.875,0.999969840049744
34.875,27.875,0.999965250492096
35.125,27.875,0.999981999397278
48.875,27.875,0.112906202673912
49.125,27.875,0.527115225791931
49.375,27.875,0.989924371242523
49.625,27.875,0.999883234500885
49.875,27.875,0.999977231025696
50.125,27.875,0.99997752904892
50.375,27.875,0.99996292591095
50.625,27.875,0.99993485212326
50.875,27.875,0.999936103820801
51.125,27.875,0.999954998493195
51.375,27.875,0.999983906745911
33.625,27.625,0.999993741512299
33.875,27.625,0.999984860420227
34.125,27.625,0.999956846237183
34.375,27.625,0.999928176403046
34.625,27.625,0.99990701675415
34.875,27.625,0.999912559986115
35.125,27.625,0.999945640563965
35.375,27.625,0.999971210956573
48.875,27.625,0.126043722033501
49.125,27.625,0.103105470538139
49.375,27.625,0.419966161251068
49.625,27.625,0.99534946680069
49.875,27.625,0.999961078166962
50.125,27.625,0.9999760389328
50.375,27.625,0.999952495098114
50.625,27.625,0.999916136264801
50.875,27.625,0.999904215335846
51.125,27.625,0.999912738800049
51.375,27.625,0.999949812889099
51.625,27.625,0.99997079372406
51.875,27.625,0.999949991703033
52.125,27.625,0.999920547008514
52.375,27.625,0.999928653240204
33.875,27.375,0.999988198280334
34.125,27.375,0.999950408935547
34.375,27.375,0.999888300895691
34.625,27.375,0.99984222650528
34.875,27.375,0.999859273433685
35.125,27.375,0.999893665313721
35.375,27.375,0.999914526939392
35.625,27.375,0.999962747097015
49.375,27.375,0.353729546070099
49.625,27.375,0.945236682891846
49.875,27.375,0.9997678399086
50.125,27.375,0.999952733516693
50.375,27.375,0.999941647052765
50.625,27.375,0.999906659126282
50.875,27.375,0.999869823455811
51.125,27.375,0.999864161014557
51.375,27.375,0.999857127666473
51.625,27.375,0.999859094619751
51.875,27.375,0.999825060367584
52.125,27.375,0.999817430973053
52.375,27.375,0.999850928783417
33.875,27.125,0.999987602233887
34.125,27.125,0.999952137470245
34.375,27.125,0.999888777732849
34.625,27.125,0.999763190746307
34.875,27.125,0.99976634979248
35.125,27.125,0.99982088804245
35.375,27.125,0.999876201152802
35.625,27.125,0.999933004379272
49.625,27.125,0.481597185134888
49.875,27.125,0.974110066890717
50.125,27.125,0.999543726444244
50.375,27.125,0.999855518341064
