"Longitude","Latitude","HabitatChange"
49.125,30.125,0.0985554233193398
49.375,30.125,-0.821772396564484
49.875,30.125,-8.79085970684201e-10
48.375,29.875,-0.0137610575184226
48.625,29.875,-0.000421354081481695
48.875,29.875,-4.09381173085421e-05
49.125,29.875,0.0269641429185867
49.375,29.875,-0.609259307384491
49.625,29.875,-7.35266070250873e-08
49.875,29.875,-2.93177765051111e-12
50.125,29.875,0
32.375,29.625,0
32.625,29.625,0
48.375,29.625,-0.000143609999213368
48.625,29.625,-6.39113204670139e-05
48.875,29.625,0.158524051308632
49.125,29.625,-0.859368979930878
49.375,29.625,-1.70422211454024e-07
49.625,29.625,0
49.875,29.625,0
50.125,29.625,0
50.375,29.625,0
32.625,29.375,0
34.875,29.375,0
47.875,29.375,0.000630277383606881
48.125,29.375,0.020062267780304
48.375,29.375,0.000989953987300396
48.625,29.375,-0.00252840295433998
48.875,29.375,-0.678294658660889
49.125,29.375,-2.76743974958471e-11
49.375,29.375,0
49.625,29.375,0
49.875,29.375,0
50.125,29.375,0
50.375,29.375,0
50.625,29.375,0
32.875,29.125,0
34.875,29.125,0
48.375,29.125,-0.0216072201728821
48.625,29.125,-0.105457246303558
48.875,29.125,-0.0959772616624832
49.125,29.125,0
49.375,29.125,0
49.625,29.125,0
49.875,29.125,0
50.125,29.125,0
50.375,29.125,0
50.625,29.125,0
32.875,28.875,0
33.125,28.875,0
48.375,28.875,-0.100178420543671
48.625,28.875,-0.0165234357118607
48.875,28.875,-4.50030610650229e-13
49.125,28.875,0
49.375,28.875,0
49.625,28.875,0
49.875,28.875,0
50.125,28.875,0
50.375,28.875,0
50.625,28.875,0
32.875,28.625,0
33.125,28.625,0
34.625,28.625,0
48.625,28.625,-0.0241983998566866
48.875,28.625,0
49.125,28.625,0
49.375,28.625,0
49.625,28.625,0
49.875,28.625,0
50.125,28.625,0
50.375,28.625,0
50.625,28.625,0
50.875,28.625,0
33.125,28.375,0
33.375,28.375,0
34.625,28.375,0
48.625,28.375,-0.623934745788574
48.875,28.375,-1.13643818622222e-05
49.125,28.375,0
49.375,28.375,0
49.625,28.375,0
49.875,28.375,0
50.125,28.375,0
50.375,28.375,0
50.625,28.375,0
50.875,28.375,0
51.125,28.375,0
33.375,28.125,0
33.625,28.125,0
48.625,28.125,-0.228013381361961
48.875,28.125,-0.0141303334385157
49.125,28.125,-4.3088633105981e-07
49.375,28.125,0
49.625,28.125,0
49.875,28.125,0
50.125,28.125,0
50.375,28.125,0
50.625,28.125,0
50.875,28.125,0
51.125,28.125,0
33.625,27.875,0
33.875,27.875,0
34.375,27.875,0
34.625,27.875,0
34.875,27.875,0
35.125,27.875,0
48.875,27.875,-0.0366223603487015
49.125,27.875,-3.88646403735038e-05
49.375,27.875,-6.73905722892165e-12
49.625,27.875,0
49.875,27.875,0
50.125,27.875,0
50.375,27.875,0
50.625,27.875,0
50.875,27.875,0
51.125,27.875,0
51.375,27.875,0
33.625,27.625,0
33.875,27.625,0
34.125,27.625,0
34.375,27.625,0
34.625,27.625,0
34.875,27.625,0
35.125,27.625,0
35.375,27.625,0
48.875,27.625,-0.0464131310582161
49.125,27.625,-0.104048706591129
49.375,27.625,-0.000307228008750826
49.625,27.625,-1.32718499818579e-12
49.875,27.625,0
50.125,27.625,0
50.375,27.625,0
50.625,27.625,0
50.875,27.625,0
51.125,27.625,0
51.375,27.625,0
51.625,27.625,0
51.875,27.625,0
52.125,27.625,0
52.375,27.625,0
33.875,27.375,0
34.125,27.375,0
34.375,27.375,0
34.625,27.375,0
34.875,27.375,0
35.125,27.375,0
35.375,27.375,0
35.625,27.375,0
49.375,27.375,-0.00106600439175963
49.625,27.375,-1.47697427621551e-08
49.875,27.375,0
50.125,27.375,0
50.375,27.375,0
50.625,27.375,0
50.875,27.375,0
51.125,27.375,0
51.375,27.375,0
51.625,27.375,0
51.875,27.375,0
52.125,27.375,0
52.375,27.375,0
33.875,27.125,0
34.125,27.125,0
34.375,27.125,0
34.625,27.125,0
34.875,27.125,0
35.125,27.125,0
35.375,27.125,0
35.625,27.125,0
49.625,27.125,-0.000219847250264138
49.875,27.125,-1.60586088870929e-09
50.125,27.125,0
50.375,27.125,0
50.625,27.125,0
50.875,27.125,0
51.125,27.125,0
51.375,27.125,0
51.625,27.125,0
51.875,27.125,0
52.125,27.125,0
52.375,27.125,0
52.625,27.125,-1.75801905043065e-13
52.875,27.125,-1.91689166709891e-13
56.125,27.125,-5.09102239532044e-11
56.375,27.125,-2.31272813400185e-12
56.625,27.125,-6.33283952621716e-13
34.125,26.875,0
34.375,26.875,0
34.625,26.875,0
34.875,26.875,0
35.125,26.875,0
35.375,26.875,0
35.625,26.875,0
35.875,26.875,0
49.875,26.875,-6.69013161314069e-06
50.125,26.875,-1.21736345448653e-08
50.375,26.875,-1.94779001955192e-12
50.625,26.875,0
50.875,26.875,0
51.125,26.875,0
51.375,26.875,0
51.625,26.875,0
51.875,26.875,0
52.125,26.875,0
52.375,26.875,0
52.625,26.875,0
52.875,26.875,0
53.125,26.875,-1.75093677078943e-13
53.375,26.875,-5.48891444449029e-14
55.625,26.875,-3.05472340755841e-08
55.875,26.875,-3.3900382501173e-10
56.125,26.875,-1.30232213901849e-10
56.375,26.875,-4.78355619004667e-11
56.625,26.875,-8.26612667204074e-11
56.875,26.875,-1.9515633553624e-10
34.125,26.625,0
34.375,26.625,0
34.625,26.625,0
34.875,26.625,0
35.125,26.625,0
35.375,26.625,0
35.625,26.625,0
35.875,26.625,0
36.125,26.625,0
50.125,26.625,-3.39331265308829e-08
50.375,26.625,-2.92253830025402e-08
50.625,26.625,-7.03116211087096e-12
50.875,26.625,0
51.125,26.625,0
51.375,26.625,0
51.625,26.625,0
51.875,26.625,0
52.125,26.625,0
52.375,26.625,0
52.625,26.625,0
52.875,26.625,0
53.125,26.625,0
53.375,26.625,-1.5906972462322e-13
53.625,26.625,-4.20195589477881e-13
53.875,26.625,-3.14237785098426e-13
54.125,26.625,1.56869461864773e-10
54.375,26.625,2.24456897512937e-09
55.125,26.625,1.09901765465992e-09
55.375,26.625,1.30787014995803e-07
55.625,26.625,-7.40825996103922e-08
55.875,26.625,-2.62662602779073e-09
56.125,26.625,-2.18737750135034e-10
56.375,26.625,-4.01968978935852e-11
56.625,26.625,-1.55286686287504e-11
56.875,26.625,-9.34599286850357e-10
34.375,26.375,0
34.625,26.375,0
34.875,26.375,0
35.125,26.375,0
35.375,26.375,0
35.625,26.375,0
35.875,26.375,0
36.125,26.375,0
50.375,26.375,-0.535482168197632
50.625,26.375,-6.53472692624391e-11
50.875,26.375,-8.96216000717542e-12
51.125,26.375,-9.76136082771542e-14
51.375,26.375,0
51.625,26.375,0
51.875,26.375,0
52.125,26.375,0
52.375,26.375,0
52.625,26.375,0
52.875,26.375,0
53.125,26.375,0
53.375,26.375,0
53.625,26.375,-9.81467240378925e-14
53.875,26.375,-6.4996028307715e-13
54.125,26.375,-9.10633027317864e-12
54.375,26.375,-2.45815087035473e-11
54.625,26.375,4.00727309113336e-08
54.875,26.375,-1.85838757715828e-07
55.125,26.375,-1.10874918135551e-08
55.375,26.375,-5.73663001546265e-08
55.625,26.375,-1.39010012389917e-07
55.875,26.375,-6.35084660416396e-08
56.125,26.375,-1.96401629182219e-07
56.625,26.375,-4.83187934108287e-11
56.875,26.375,-1.63013630372078e-10
34.375,26.125,0
34.625,26.125,0
34.875,26.125,0
35.125,26.125,0
35.375,26.125,0
35.625,26.125,0
35.875,26.125,0
36.125,26.125,0
36.375,26.125,0
50.375,26.125,-0.536805272102356
50.625,26.125,-0.711756348609924
50.875,26.125,-8.10244819149375e-05
51.125,26.125,-6.90120657509397e-07
51.375,26.125,-2.03424273953479e-11
51.625,26.125,0
51.875,26.125,0
52.125,26.125,0
52.375,26.125,0
52.625,26.125,0
52.875,26.125,0
53.125,26.125,0
53.375,26.125,0
53.625,26.125,0
53.875,26.125,-8.43251656652486e-14
54.125,26.125,-2.84030611530373e-12
54.375,26.125,-3.16807108324824e-10
54.625,26.125,-6.49162785748558e-08
54.875,26.125,-6.5231962054213e-09
55.125,26.125,-1.91799953697114e-09
55.375,26.125,-1.42282408077676e-09
55.625,26.125,-3.43791928258952e-09
55.875,26.125,-8.56676951599411e-10
56.375,26.125,0
56.625,26.125,-3.73946967141547e-12
56.875,26.125,1.29598304310363e-10
57.125,26.125,-3.31557697963447e-11
34.625,25.875,0
34.875,25.875,0
35.125,25.875,0
35.375,25.875,0
35.625,25.875,0
35.875,25.875,0
36.125,25.875,0
36.375,25.875,0
36.625,25.875,0
50.125,25.875,-0.31176769733429
50.375,25.875,-0.169059157371521
50.625,25.875,-0.390520453453064
50.875,25.875,-0.459598243236542
51.625,25.875,-3.85530583152383e-13
51.875,25.875,0
52.125,25.875,0
52.375,25.875,0
52.625,25.875,0
52.875,25.875,0
53.125,25.875,0
53.375,25.875,0
53.625,25.875,0
53.875,25.875,0
54.125,25.875,9.42117477781279e-16
54.375,25.875,-1.51453133888368e-12
54.625,25.875,-5.96725360096917e-12
54.875,25.875,6.99137796267291e-13
55.125,25.875,-8.84825307641279e-13
55.375,25.875,-1.50558927304589e-12
55.625,25.875,0
55.875,25.875,0
56.625,25.875,7.09135701548735e-12
56.875,25.875,3.52868734232459e-10
57.125,25.875,7.27799709387966e-10
34.625,25.625,0
34.875,25.625,0
35.125,25.625,0
35.375,25.625,0
35.625,25.625,0
35.875,25.625,0
36.125,25.625,0
36.375,25.625,0
36.625,25.625,0
36.875,25.625,0
50.375,25.625,-0.0512270331382751
50.625,25.625,-0.0792606174945831
51.625,25.625,0
51.875,25.625,0
52.125,25.625,0
52.375,25.625,0
52.625,25.625,0
52.875,25.625,0
53.125,25.625,0
53.375,25.625,0
53.625,25.625,0
53.875,25.625,0
54.125,25.625,0
54.375,25.625,0
54.625,25.625,0
54.875,25.625,0
55.125,25.625,0
55.375,25.625,0
55.625,25.625,0
56.375,25.625,7.44941109666331e-13
56.625,25.625,4.34622095257797e-11
56.875,25.625,5.80256065418894e-10
57.125,25.625,3.82319287339783e-10
57.375,25.625,2.57113708101997e-09
57.625,25.625,-7.42379491214251e-11
57.875,25.625,3.29583826896851e-09
34.875,25.375,0
35.125,25.375,0
35.375,25.375,0
35.625,25.375,0
35.875,25.375,0
36.125,25.375,0
36.375,25.375,0
36.625,25.375,0
36.875,25.375,1.83876094146836e-13
50.625,25.375,-0.0165286809206009
51.625,25.375,0
51.875,25.375,0
52.125,25.375,0
52.375,25.375,0
52.625,25.375,0
52.875,25.375,0
53.125,25.375,0
53.375,25.375,0
53.625,25.375,0
53.875,25.375,0
54.125,25.375,0
54.375,25.375,0
54.625,25.375,0
54.875,25.375,0
55.125,25.375,0
55.375,25.375,0
56.375,25.375,5.98510130345176e-12
56.625,25.375,6.37991257046444e-11
56.875,25.375,8.29769475352293e-10
57.125,25.375,2.35866863818046e-08
57.375,25.375,7.45344692631988e-08
57.625,25.375,3.14767305553687e-08
57.875,25.375,4.04332638481719e-08
58.125,25.375,-1.90440161418337e-08
58.375,25.375,-2.77572453910579e-08
58.625,25.375,4.57180249213707e-09
58.875,25.375,5.12611464387192e-09
59.125,25.375,1.28996902049039e-09
59.375,25.375,1.75397296686697e-09
59.625,25.375,4.50273240915067e-09
63.625,25.375,3.30586724661686e-10
65.375,25.375,1.41225875438522e-08
65.875,25.375,1.98675387252933e-08
66.125,25.375,8.63700009290369e-08
66.375,25.375,5.96298946220486e-07
34.875,25.125,0
35.125,25.125,0
35.375,25.125,0
35.625,25.125,0
35.875,25.125,0
36.125,25.125,0
36.375,25.125,0
36.625,25.125,0
36.875,25.125,0
37.125,25.125,0
50.625,25.125,0.0143822431564331
51.625,25.125,0
51.875,25.125,0
52.125,25.125,0
52.375,25.125,0
52.625,25.125,0
52.875,25.125,0
53.125,25.125,0
53.375,25.125,0
53.625,25.125,0
53.875,25.125,0
54.125,25.125,0
54.375,25.125,0
54.625,25.125,0
54.875,25.125,0
55.125,25.125,0
56.375,25.125,1.04893849682541e-12
56.625,25.125,2.67825595035021e-10
56.875,25.125,2.16470441571914e-09
57.125,25.125,2.39784263555975e-08
57.375,25.125,1.66494018571939e-08
57.625,25.125,7.06540106421016e-08
57.875,25.125,1.10937463659866e-07
58.125,25.125,2.03235913431854e-07
58.375,25.125,1.95747077214037e-07
58.625,25.125,2.76850073532842e-07
58.875,25.125,2.42514261117321e-07
59.125,25.125,3.49426386492269e-07
